"AdID" "LocationID" "CategoryID" "Params" "Price" "Title" "IsContext"
"191" 191 3662 31 "{212:'Сибирская'}" 0 "Потерялась кошечка по ул. маяковского - 18" 0
"192" 192 3953 34 "{709:'Шины', 731:'195', 732:'65', 733:'15', 734:'Всесезонные', 5:'Шины, диски и колёса'}" 1500 "195 65 15 Финка" 0
"193" 193 4545 54 "{549:'1', 201:'Продам', 498:'Монолитный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}" 2100000 "1-к квартира, 25 м², 5/9 эт." 0
"194" 194 3953 250006 "{712:'Полный день', 827:'Более 5 лет', 711:'Автомобильный бизнес'}" 80000 "Автослесарь автомеханик" 0
"195" 195 2840 4 "{156:'Горные'}" 7500 "Russbike Junior" 0
"196" 196 2685 16 "{162:'Для студии и концертов'}" 19900 "Проф. звук. интерфейс PreSonus Firestudio FireWire" 0
"197" 197 3939 9 "{51:'Посуда'}" 300 "Бокалы пивные Балтика" 0
"198" 198 611 250006 "{712:'Неполный день', 827:'Не имеет значения', 711:'Продажи'}" 4000 "Мерчендайзер" 0
"199" 199 3018 43 "{258:'E-класс AMG', 1283:'С пробегом', 633:'Чёрный', 184:'100 000 - 109 999', 695:'Задний', 632:'5.5', 210:'Mercedes-Benz', 185:'Автомат', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1998'}" 390000 "Mercedes-Benz E-класс AMG, 1998" 0
"200" 200 3960 34 "{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}" 1 "Проводка Газель, Волга, ВАЗ, Москвич 2141, Иж" 0
"201" 201 1653 30 "{785:'Да', 204:'Продам', 532:'Гараж', 783:'Железобетонный'}" 275000 "Гараж, 17 м²" 0
"202" 202 3960 34 "{5:'Аксессуары'}" 2000 "Оригинальные текстильные коврики в салон Audi q5" 0
"203" 203 3976 34 "{5:'Аксессуары'}" 350 "Пылесос для авто" 0
"204" 204 3960 34 "{5:'Запчасти', 598:'Для мототехники'}" 1000 "Кофр Stels 35 литров" 0
"205" 205 2198 38 "{45:'Кровати, диваны и кресла'}" 3000 "Два пуфа в коричневом цвете" 0
"206" 206 2077 38 "{45:'Предметы интерьера, искусство'}" 2500 "Украшение интерьера, сделаю на заказ" 0
"207" 207 3960 250006 "{712:'Полный день', 827:'Не имеет значения', 711:'Туризм, рестораны'}" 45000 "Повар в кафе - вахта (м. Домодедовская)" 0
"208" 208 3681 22 "{176:'Пиджаки и костюмы', 99:'50–52 (XL)', 175:'Мужская одежда'}" 1500 "Костюм(брюки и пиджак)" 0
"209" 209 733 60 "{178:'Для мальчиков', 118:'86-92 см (1-2 года)', 110:'Брюки'}" 250 "Летние брюки" 0
"210" 210 3960 36 "" 20000 "Системный блок HP p6745ru" 0
"211" 211 2277 47 "{127:'Автомобильные кресла'}" 6500 "Автокресло Maxi-Cosi Priori + подушечка" 0
"212" 212 3998 34 "{709:'Шины', 5:'Шины, диски и колёса', 734:'Летние', 733:'14'}" 8000 "Шины" 0
"213" 213 3960 26 "{132:'Телевизоры и проекторы'}" 700 "Планка подсветки samsung" 0
"214" 214 3953 22 "{90:'44–46 (M)', 83:'Платья и юбки', 175:'Женская одежда'}" 990 "Платье oasis" 0
"215" 215 992 44 "{223:'Компактные фотоаппараты'}" 500 "Продам на запчасти" 0
"216" 216 3960 250004 "{714:'Туризм, рестораны', 715:'Полный день', 822:'Среднее специальное', 823:'26', 824:'Мужской', 825:'48'}" 2500 "Повар универсал, повар г. ц" 0
"217" 217 1729 47 "{127:'Игрушки'}" 258 "Пластизоль GT7290 Майя и Вилли тм Пчелка Майя" 0
"218" 218 3350 22 "{88:'39', 83:'Обувь', 175:'Женская одежда'}" 1300 "Сапоги зимние" 0
"219" 219 3960 54 "{549:'2', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}" 8100000 "2-к квартира, 52 м², 2/12 эт." 0
"220" 220 3559 47 "{127:'Товары для купания'}" 300 "Ванночка" 0
"221" 221 3953 60 "{178:'Для девочек', 179:'Шапки, варежки, шарфы'}" 400 "Шлем Керри Kerry трикотажный р. 48" 0
"222" 222 3960 30 "{784:'Металлический', 786:'Да', 563:'Гараж', 204:'Сдам'}" 4500 "Гараж, 18 м²" 0
"223" 223 3960 37 "{14:'Другое'}" 3900 "Фарфоровая статуэтка \"\"Колхозница с лошадью\"\"Гжель" 0
"224" 224 1729 22 "{88:'38', 83:'Обувь', 175:'Женская одежда'}" 500 "Ботильоны осень/весна" 0
"225" 225 3771 37 "{14:'Жетоны, медали, значки'}" 125 "Значки гдр" 0
"226" 226 3335 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 12000 "Двигатель хонда црв" 0
"227" 227 3953 22 "{83:'Верхняя одежда', 86:'42–44 (S)', 175:'Женская одежда'}" 800 "Пальто" 0
"228" 228 3928 43 "{1283:'С пробегом', 633:'Серебряный ', 1159:0, 210:'ВАЗ (LADA)', 184:'90 000 - 94 999', 1162:0, 1165:0, 1135:0, 632:'1.5', 1138:0, 280:'2110', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2003', 185:'Механика'}" 105000 "ВАЗ 2110, 2003" 0
"229" 229 3953 250005 "{716:'Красота, здоровье'}" 600 "Maникюр с покрытием шеллак(гель-лак)" 0
"230" 230 3960 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 4000 "Бампер для Мерседес W221" 0
"231" 231 2430 47 "{127:'Детские коляски'}" 3000 "Продам коляску зима-лето Graco Quattro Tour Sport" 0
"232" 232 3953 50 "{44:'Стройматериалы'}" 48000 "Деревянные садовые беседки \"\"Романтик\"\"" 0
"233" 233 4374 30 "{785:'Нет', 204:'Продам', 532:'Гараж', 783:'Кирпичный'}" 250000 "Гараж, > 30 м²" 0
"234" 234 4423 34 "{709:'Шины', 731:'205', 732:'55', 733:'16', 734:'Летние', 5:'Шины, диски и колёса'}" 1000 "Лето 205 55 16 205/55/16205/55 ZR16 205/55ZR16" 0
"235" 235 3960 26 "{132:'Музыка и фильмы'}" 1200 "Cd-диски Metallica, Ozzy, Nightwish, Udo, Primal F" 0
"236" 236 3960 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 2e+06 "Участок 9 сот. (ИЖС)" 0
"237" 237 3960 22 "{175:'Аксессуары'}" 2500 "Мужской клатч" 0
"238" 238 3953 27 "{48:'Для кухни', 486:'Мелкая кухонная техника'}" 190 "Миксер Scarlett sc-045" 0
"239" 239 1459 60 "{178:'Для девочек', 179:'Трикотаж', 478:'86-92 см (1-2 года)'}" 850 "Продаю новый костюм на девочек от 1-2лет" 0
"240" 240 346 43 "{1283:'С пробегом', 633:'Серебряный ', 184:'60 000 - 64 999', 695:'Передний', 632:'1.6', 210:'Ford', 185:'Автомат', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2011', 241:'Focus'}" 505000 "Ford Focus, 2011" 0
"241" 241 3953 47 "{127:'Детские коляски'}" 200 "Дождевик на прогулочную коляску" 0
"242" 242 3350 42 "{202:'Продам', 556:'Коттедж', 525:'0'}" 14200000 "Коттедж 280 м² на участке 12 сот." 0
"243" 243 2430 6 "{512:'3', 518:'Панельный', 200:'Сдам', 596:'На длительный срок', 565:'Не первый и не последний', 574:'5-8'}" 8000 "Комната 14 м² в 3-к, 4/5 эт." 0
"244" 244 3960 57 "{130:'Парфюмерия'}" 500 "Mexx Woman" 0
"245" 245 3915 45 "{211:'Йоркширский терьер'}" 10000 "Продаются щенки" 0
"246" 246 1653 26 "{132:'Музыка и фильмы'}" 150 "Артхаус, Другое кино на лицензионных DVD" 0
"247" 247 3960 34 "{5:'Аксессуары'}" 3500 "Брелок автозапуска mercedes" 0
"248" 248 2142 250006 "{712:'Сменный график', 827:'Более 5 лет', 711:'Транспорт, логистика'}" 0 "Автомеханик, автослесарь" 0
"249" 249 3953 4 "{156:'Детские'}" 3620 "Беговел для детей с колесами 12 \"\" (зеленый)" 0
"250" 250 3953 53 "{181:'Промышленное'}" 7000 "Пнемогайковерт" 0
"251" 251 547 26 "{132:'Аксессуары'}" 15000 "Акустический кабельTara Labs SA-OF8N 2.5м" 0
"252" 252 642 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 1400000 "Участок 10 сот. (ИЖС)" 0
"253" 253 853 44 "{223:'Компактные фотоаппараты'}" 6500 "Canon PowerShot SX20 IS" 0
"254" 254 4099 43 "{251:'cee'd', 633:'Оранжевый', 184:'75 000 - 79 999', 695:'Передний', 632:'2.0', 210:'KIA', 1283:'С пробегом', 185:'Автомат', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Купе', 188:'2009'}" 425000 "KIA cee'd, 2009" 0
"255" 255 2277 22 "{83:'Верхняя одежда', 86:'46–48 (L)', 175:'Женская одежда'}" 1250 "Продам пальто. Натур. замша. новое" 0
"256" 256 3960 500001 "{820:'Сфера услуг'}" 14000 "Продам сайт выездного шиномонтажа" 0
"257" 257 1344 43 "{1152:29, 1154:7, 1283:'С пробегом', 1156:39, 1158:'6 колонок', 1159:1, 1161:'ксеноновые', 1162:1, 1164:'17', 1165:0, 184:'220 000 - 229 999', 695:'Полный', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Кроссовер', 188:'2003', 632:'3.5', 210:'Chrysler', 185:'Автомат', 233:'Pacifica', 1132:'гидроусилитель', 1134:'климат-контроль многозонный', 1135:0, 1137:'кожа', 1138:3, 1142:'передние и задние', 1144:5, 633:'Серый', 1146:1, 1148:388, 1150:6}" 545000 "Chrysler Pacifica, 2003" 0
"258" 258 3771 2 "" 500 "HP G6/Acer4520/One772/Dell 500/Smg 530" 0
"259" 259 3953 57 "{130:'Парфюмерия'}" 1800 "Парфюм chanel N5 оригинал 100мл Prize take Down" 0
"260" 260 3679 250005 "{716:'Ремонт, строительство'}" 350 "Натяжные потолки за 1 день" 0
"261" 261 3960 60 "{178:'Для мальчиков', 124:'32', 110:'Обувь'}" 1250 "Туфли новые черные классические Котофей 32размер" 0
"262" 262 2886 34 "{817:'Аккумуляторы', 5:'Запчасти', 598:'Для автомобилей'}" 1300 "В отличном состоянии 4 аккумулятора" 0
"263" 263 3939 22 "{90:'40–42 (XS)', 83:'Платья и юбки', 175:'Женская одежда'}" 500 "Платье" 0
"264" 264 3928 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 850 "Коллектор выпускной для Ауди 80 1.8 1990 год" 0
"265" 265 3953 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 10000 "Разбираю мерседес 124 есть всё" 0
"266" 266 1729 4 "{156:'Горные'}" 33750 "Велосипед cube LTD CLS.14" 0
"267" 267 1000031 54 "{549:'3', 201:'Продам', 498:'Блочный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}" 0 "3-к квартира, 64 м², 6/9 эт." 0
"268" 268 1975 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Новостройка', 566:'Не первый и не последний', 575:'5-8'}" 2145000 "2-к квартира, 51 м², 4/5 эт." 0
"269" 269 3961 54 "{576:'17-25', 550:'2', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}" 35000 "2-к квартира, 56 м², 12/17 эт." 0
"270" 270 3960 37 "{14:'Другое'}" 3500 "Подсвечник" 0
"271" 271 3960 33 "{531:'Промназначения', 203:'Продам'}" 1250000 "Участок 1 сот. (промназначения)" 0
"272" 272 3807 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 10000 "Седло на тягач высокое 25 см" 0
"273" 273 1261 50 "{44:'Окна и балконы'}" 0 "Качественные окна- лучший выбор" 0
"274" 274 3960 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 3500 "Дверь киа соул kia soul" 0
"275" 275 1667 53 "{181:'Промышленное'}" 650000 "Питатель пластинчатый 10 м3, производительность до" 0
"276" 276 547 26 "{132:'Музыка и фильмы'}" 4490 "Винил Therion Gothic Kabbalah Vinyl (945 из 1000)" 0
"277" 277 3055 54 "{576:'5-8', 550:'1', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'На длительный срок'}" 10000 "1-к квартира, 32 м², 2/5 эт." 0
"278" 278 642 60 "{178:'Для мальчиков', 118:'134-140 см (8-10 лет)', 110:'Брюки'}" 450 "Новые летние брючки Geejay Boys" 0
"279" 279 3960 60 "{178:'Для девочек', 179:'Шапки, варежки, шарфы'}" 400 "Модная беретка из пайеток" 0
"280" 280 1110 250004 "{714:'Без опыта, студенты', 715:'Полный день', 822:'Среднее специальное', 823:'10', 824:'Мужской', 825:'30'}" 400 "Земляные работы" 0
"281" 281 992 60 "{178:'Для девочек', 115:'146-152 см (10-12 лет)', 179:'Платья и юбки'}" 300 "Юбка Gazaline 36 размер" 0
"282" 282 1667 54 "{552:'2', 201:'Куплю'}" 3200000 "Куплю 2-к квартиру" 0
"283" 283 4393 42 "{202:'Продам', 556:'Дом', 525:'0'}" 0 "Дом 200 м² на участке 12 сот." 0
"284" 284 1871 54 "{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не последний', 575:'< 5'}" 1e+06 "1-к квартира, 29 м², 1/2 эт." 0
"285" 285 2840 34 "{709:'Шины', 731:'235', 732:'45', 733:'17', 734:'Летние', 5:'Шины, диски и колёса'}" 5250 "Шины лето 235/45 R17 Bridgestone Potenza RE002 94W" 0
"286" 286 2277 60 "{113:'62-68 см (2-6 мес)', 178:'Для девочек', 179:'Комбинезоны и боди'}" 400 "Костюмчик" 0
"287" 287 3953 34 "{738:'17', 739:'Любая', 5:'Шины, диски и колёса', 709:'Мотошины'}" 8500 "Шипованная резина. Гвозди" 0
