"LocationID" "Level" "RegionID" "CityID"
"3918" 4498 3 35 62
"3919" 4499 3 6 1480
"3920" 4500 3 14 1924
"3921" 4501 3 25 290
"3922" 4502 3 67 948
"3923" 4503 3 79 197
"3924" 4504 3 77 1094
"3925" 4505 3 13 3256
"3926" 4506 3 30 1603
"3927" 4507 3 66 3458
"3928" 4509 3 38 558
"3929" 4510 3 63 1280
"3930" 4511 3 38 2191
"3931" 4512 3 45 3166
"3932" 4513 3 26 2590
"3933" 4514 3 33 1470
"3934" 4515 3 83 3616
"3935" 4516 3 20 3689
"3936" 4517 3 44 2180
"3937" 4518 3 56 3035
"3938" 4519 3 9 1298
"3939" 4520 3 56 324
"3940" 4521 3 53 409
"3941" 4522 3 29 3712
"3942" 4523 3 7 3184
"3943" 4525 3 54 790
"3944" 4526 3 51 1457
"3945" 4527 3 64 1238
"3946" 4528 3 37 1934
"3947" 4529 3 48 1072
"3948" 4530 3 36 1646
"3949" 4531 3 43 2340
"3950" 4532 3 6 3654
"3951" 4533 3 14 3403
"3952" 4535 3 50 3334
"3953" 4536 3 32 434
"3954" 4537 3 72 2847
"3955" 4538 3 24 3466
"3956" 4539 3 13 2732
"3957" 4540 3 30 1997
"3958" 4541 3 66 220
"3959" 4543 3 38 711
"3960" 4544 3 63 743
"3961" 4545 3 38 2981
"3962" 4546 3 23 2579
"3963" 4547 2 26 1043
"3964" 4548 3 45 1970
"3965" 4549 3 20 3094
"3966" 4550 3 44 3038
"3967" 4551 3 56 1087
"3968" 4552 3 84 30
"3969" 4553 3 56 2666
"3970" 4554 3 49 2479
"3971" 4555 3 29 2149
"3972" 4556 3 7 782
"3973" 4557 3 51 961
"3974" 4558 3 64 3535
"3975" 4559 3 37 2430
"3976" 4560 3 48 2237
"3977" 4561 3 36 3503
"3978" 4562 3 16 414
"3979" 4563 3 6 2
"3980" 4564 3 58 2325
"3981" 4565 3 14 804
"3982" 4566 3 22 1425
"3983" 4567 3 32 2885
"3984" 4568 3 12 1502
"3985" 4569 3 24 3246
"3986" 4570 3 73 2644
"3987" 4571 3 68 441
"3988" 4572 3 11 235
"3989" 4574 3 38 1469
"3990" 4575 3 34 911
"3991" 4576 3 38 2198
"3992" 4577 3 23 3158
"3993" 4578 3 75 1362
"3994" 4579 3 45 2662
"3995" 4580 3 20 3259
"3996" 4581 3 27 1752
"3997" 4582 3 56 531
"3998" 4583 3 84 2415
"3999" 4584 3 56 2233
"4000" 4585 3 49 1377
"4001" 4587 3 29 2737
"4002" 4588 3 19 2411
"4003" 4589 3 28 3509
"4004" 4590 3 17 200
"4005" 4591 3 81 2174
"4006" 250001 3 83 64
"4007" 750001 3 31 1162
"4008" 750002 3 31 3530
"4009" 750003 3 31 3223
"4010" 750004 3 31 2501
"4011" 750005 3 31 55
"4012" 750006 3 31 2235
"4013" 750007 3 31 1538
"4014" 750008 3 31 2804
"4015" 750009 3 31 3587
"4016" 750010 3 31 1356
"4017" 750011 3 31 3015
"4018" 750012 3 31 1503
"4019" 750013 2 31 1245
"4020" 750014 3 31 2067
"4021" 750015 3 31 2780
"4022" 750016 3 31 2525
"4023" 750017 3 31 1226
"4024" 750018 3 31 1373
"4025" 750019 3 31 3699
"4026" 750020 3 31 3405
"4027" 750021 3 31 2145
"4028" 750022 3 31 652
"4029" 750023 3 31 3173
"4030" 750024 3 31 3551
"4031" 750025 3 31 1445
"4032" 750026 3 31 2836
"4033" 750027 3 31 2594
"4034" 750028 3 31 3041
"4035" 750029 3 31 1942
"4036" 750030 3 31 3382
"4037" 750031 3 31 2475
"4038" 750032 3 31 2016
"4039" 750033 3 31 2816
"4040" 750034 3 31 2645
"4041" 750035 3 31 3552
"4042" 750036 3 31 587
"4043" 750037 3 31 513
"4044" 1000001 3 31 587
"4045" 1000002 3 31 3551
"4046" 1000003 3 31 1356
"4047" 1000004 3 31 2836
"4048" 1000005 3 31 1503
"4049" 1000006 3 31 2501
"4050" 1000007 3 31 2016
"4051" 1000008 3 31 3699
"4052" 1000009 3 31 2804
"4053" 1000010 3 31 3405
"4054" 1000011 3 31 2235
"4055" 1000012 3 31 2475
"4056" 1000013 3 31 1226
"4057" 1000014 3 31 1942
"4058" 1000015 3 31 1373
"4059" 1000016 3 31 3530
"4060" 1000017 3 31 2067
"4061" 1000018 3 31 55
"4062" 1000019 3 31 2594
"4063" 1000020 3 31 3552
"4064" 1000021 3 31 652
"4065" 1000022 3 31 1445
"4066" 1000023 3 31 3015
"4067" 1000024 3 31 3173
"4068" 1000025 3 31 3587
"4069" 1000026 3 31 2816
"4070" 1000027 3 31 2645
"4071" 1000028 3 31 2145
"4072" 1000029 3 31 1538
"4073" 1000030 3 31 3382
"4074" 1000031 3 31 2525
"4075" 1000032 3 31 3223
"4076" 1000033 3 31 513
"4077" 1000034 3 31 1162
"4078" 1000035 3 31 3041
"4079" 1000036 3 31 2780
"4080" 1250001 2 31 1245
